angle_wp1	angle_wp2	cts_h	cts_v	qber
-60	-50	306796.2969947004	93426.25554229195	0.766564240445554
-60	-40	271712.7509621447	126322.53848578784	0.6826348270250239
-60	-30	192179.60310254863	158033.9716129582	0.548749725817065
-60	-20	134666.7638512857	184165.03435449634	0.4223755742341872
-60	-10	110386.54966248162	197161.89473234923	0.35892410341951625
-60	0	124844.39672888035	180803.59347364222	0.4084580979778678
-60	10	171816.69392753812	136556.93138479747	0.5571705224579889
-60	20	226349.57065597372	95284.61307682742	0.7037484885126966
-60	30	265058.15922000736	67201.91242505128	0.7977430387818594
-60	40	272619.22348864225	63343.04702606307	0.811457855285299
-60	50	235003.7832808193	85444.26503987669	0.7333600080024008
-60	60	177719.75077935035	116762.70382034277	0.6034986057859881
-60	70	140708.3906829055	152096.0131770421	0.4805542158109353
-60	80	125245.5424747659	179373.4378151881	0.4111547558709242
-60	90	146116.30453986285	176443.77682824686	0.4529894211339594
-60	100	200041.15352161694	144835.05348418787	0.5800375597329912
-60	110	278533.5163342535	105003.1227998174	0.7262240107310529
-60	120	328856.75080820965	76475.03334643765	0.811327321626325
-60	130	342089.63981231034	79408.96108363687	0.8116032629412213
-60	140	298384.90326614375	108215.95263535844	0.7338521277939134
-60	150	231946.25721972733	155694.2621593094	0.5983540048684363
-60	160	171639.95341792903	209528.2537192911	0.4502997632122525
-60	170	152618.92773101525	247134.85349312317	0.3817823242688558
-60	180	180845.91903697187	241004.8977356332	0.42869638233853474
-50	-180	166225.37778521326	268409.21385473845	0.3824485694017498
-50	-170	297975.39681586955	184123.53561256602	0.6180793541999848
-50	-160	418215.91707357165	94666.35537352844	0.8154228358842476
-50	-150	472512.90137614676	53870.9248034076	0.89765847253629
-50	-140	429184.32899579394	80257.05877037329	0.8424606624085063
-50	-130	315322.6016380962	166034.51292387006	0.6550699929407691
-50	-120	185410.19621807238	278627.40645587	0.3995585598013519
-50	-110	94045.72170801241	358689.89417869376	0.20772768566886216
-50	-100	81822.14398381342	368029.91901791806	0.18188678170738654
-50	-90	148149.4835803405	312588.1578779579	0.3215484697786507
-50	-80	255963.61770373	199590.86922282723	0.5618726739596256
-50	-70	349424.64260902244	100626.28395230883	0.7764113392207497
-50	-60	390228.54324908333	54461.647541251965	0.8775290108278332
-50	-50	357862.6468022988	77177.6455504179	0.822596557360152
-50	-40	250794.1692976744	137745.87224356813	0.645478309784587
-50	-30	135084.31433630642	196420.48342405562	0.40748826336430904
-50	-20	68071.11193033446	233965.97468448634	0.22537335627642172
-50	-10	54690.90472145438	216970.05443020648	0.2013204432916765
-50	0	93962.58157683913	155521.83379659557	0.3766270587932056
-50	10	161859.9854155742	93617.11171014683	0.6335596702663426
-50	20	224080.76337153255	44784.14570910561	0.83343253732054
-50	30	252278.21899913458	23369.172381464385	0.9152207743943512
-50	40	234483.89503997477	32758.401765989904	0.877420594877709
-50	50	169490.82142013233	65990.01613040853	0.7197648147644065
-50	60	96569.67319865276	99282.91562368945	0.49307325361040316
-50	70	48422.89105998529	121833.07111106734	0.2844123074605506
-50	80	41697.06664333454	125568.95584959057	0.24928593399833018
-50	90	71545.62575562448	91912.06666579058	0.43770118552249354
-50	100	137701.74196451926	69082.19448719303	0.6659208849942513
-50	110	268561.0970727225	51776.528452349696	0.8383688823082156
-50	120	298081.5109608498	27709.581366844868	0.9149467802545891
-50	130	279222.47486557363	40813.17610453846	0.8724730323611667
-50	140	209615.36323843276	86605.85039984717	0.7076311674774148
-50	150	123272.92043466753	141665.45300147086	0.46528903622329226
-50	160	60791.349255623885	172685.92772718912	0.26037372904644135
-50	170	54835.26932565789	184705.23231907893	0.22891857096878018
-50	180	101728.79025281275	154769.0137853698	0.39660686622357705
-40	-180	129422.6317371367	149343.18254979767	0.4642700973510391
-40	-170	231838.61737396172	73574.60481613394	0.7590981677592872
-40	-160	299080.9312884524	18794.861176841772	0.9408735687889986
-40	-150	295113.35415423906	11359.419865657937	0.9629349788019981
-40	-140	231809.7719687812	49374.73721553582	0.8244044902801861
-40	-130	142063.47893557922	119307.13903832286	0.543532704773129
-40	-120	57017.83817393581	187187.6125199452	0.23348306932513727
-40	-110	15446.99120545321	223292.6327218811	0.06470225156321284
-40	-100	37894.44106967372	210763.01585135356	0.15239615790693484
-40	-90	112168.7331724455	151852.00576241137	0.4248481904299247
-40	-80	204494.5587405009	75521.73963129213	0.7302952004207349
-40	-70	264836.01873699756	21360.32219897061	0.9253647963174008
-40	-60	271146.93930685957	10641.902423824968	0.962234478986234
-40	-50	216933.3412438249	48012.098946289676	0.8187849584735709
-40	-40	125749.37251801495	101697.4373915159	0.5528737579042456
-40	-30	50311.81000946272	151506.57174915887	0.24929250532608346
-40	-20	13462.74006840305	181130.3768745067	0.06918405069976234
-40	-10	34077.45812216568	158006.5851429903	0.177409104592434
-40	0	99618.99413466123	108573.36652585627	0.4784949544671425
-40	10	168138.8333047629	47691.05990228915	0.7790340383640106
-40	20	211193.69125446337	11550.656538804873	0.9481438848920863
-40	30	226647.41015580934	6548.57531112096	0.9719181473128335
-40	40	169036.7065641248	26669.423874796492	0.8637271923215515
-40	50	106377.72500812312	67333.84680832643	0.6123813393417796
-40	60	51545.274039286676	124152.12700958861	0.29337527892599774
-40	70	13507.017486195109	147890.28604062583	0.08368799968179468
-40	80	32815.78696711056	143530.5517992224	0.18608714644534238
-40	90	104331.85023065633	106603.55084595828	0.49461517458969145
-40	100	200279.8351854998	54604.83298810926	0.7857665061638137
-40	110	242365.75316833452	13584.072551741763	0.946926814607023
-40	120	253884.41158576688	7611.329666535122	0.9708931027706819
-40	130	212863.23323747242	34624.41892530728	0.8600963780506762
-40	140	133351.37276257688	85692.42249513746	0.6087886333675113
-40	150	54075.29594032771	142836.2883511599	0.27461713913326813
-40	160	14931.490092118605	172248.84696022145	0.07977061227293018
-40	170	37523.53410286766	167269.4068995001	0.18322669677581233
-40	180	121810.93821348739	131308.3667539974	0.48123922523070684
-30	-180	177757.69376238366	116583.7594027349	0.603916614024005
-30	-170	293660.06469576317	42586.594864928884	0.8733471585396017
-30	-160	356441.68954936275	1114.7812345032644	0.9968822232973177
-30	-150	332784.315455769	23968.202391006016	0.9328156041177533
-30	-140	304755.4756949441	147072.39256581583	0.674494640775595
-30	-130	141380.1092507464	288016.7490849713	0.32925277981472895
-30	-120	27901.90187698091	429712.4280086521	0.060972526546435195
-30	-110	6389.578753344562	440957.53232746816	0.014283268171570449
-30	-100	96468.18648481792	395170.1754258755	0.19621777704633525
-30	-90	255661.88003586236	250160.26284685475	0.5054382921610089
-30	-80	398602.1532133544	84622.2136215535	0.8248800776007548
-30	-70	424253.8881663558	2161.901609474128	0.9949300620162056
-30	-60	323858.28955694387	25418.104632222865	0.9272263884559673
-30	-50	211188.69671242774	99445.93035667368	0.6798620575723784
-30	-40	102907.79428941499	195312.56863702292	0.34507299662430924
-30	-30	18484.345075200166	252221.04088186755	0.06828214743437604
-30	-20	4320.675308325444	246920.49484919006	0.01719732202177135
-30	-10	58299.26550491264	190641.68145882574	0.23418913688556314
-30	0	153427.4087419842	110392.1100910893	0.58156200655897
-30	10	246486.0903017049	37335.47809687601	0.8684544014482914
-30	20	303957.64262736344	1365.5975085346638	0.995527371228188
-30	30	300634.4034553161	18630.88255524527	0.9416445089033922
-30	40	239708.49688984684	96427.42013088401	0.7131296738963574
-30	50	114279.95689088231	188811.75972996792	0.37704744347678676
-30	60	23836.707238739447	288229.5722235331	0.07638347622759158
-30	70	5764.733248947495	296470.16355043213	0.01907368510385505
-30	80	83989.64495543197	239921.84457176438	0.2592981344318137
-30	90	235982.18246230655	157428.35710784842	0.5998369609521481
-30	100	388557.68536271475	57966.886851919946	0.8701820897237061
-30	110	474384.9374800186	2007.225314722008	0.9957866113855722
-30	120	447589.4161006183	27512.800382445203	0.9420907766204328
-30	130	326493.57203890913	128812.2933444885	0.7170862421549962
-30	140	153248.77677494625	255380.49017487283	0.37503132832080205
-30	150	27780.675649862776	333175.7208478695	0.07696407632448565
-30	160	7292.81301414541	356368.0961467803	0.0200538821479936
-30	170	97657.91714837437	291761.5258874558	0.250778226138516
-30	180	223508.12320120356	155906.33789573523	0.5890869909254676
-20	-180	261048.58987789045	105720.63273089491	0.7117516241441504
-20	-170	368453.1632207196	29345.827159172357	0.9262295081967213
-20	-160	388914.30718469643	14639.215653533643	0.9637242278283816
-20	-150	324788.4885472582	82806.35344305863	0.7968415080065566
-20	-140	194363.5417257538	199191.8521941984	0.4938657803411701
-20	-130	74240.43202485304	323301.80025391036	0.1867485414047642
-20	-120	8811.977525042348	390831.063285142	0.0220496208495914
-20	-110	35131.50290014886	360874.79597705347	0.08871450529892402
-20	-100	138691.72299520852	270428.93471593305	0.33899956010808774
-20	-90	263697.4997203368	141584.53216877196	0.6506518398834134
-20	-80	358136.1909582705	36994.17510856529	0.9063747606218961
-20	-70	355879.7641046518	13903.502766929909	0.9624009412741807
-20	-60	270037.11247459176	72275.27994946166	0.788861631804648
-20	-50	153390.10438526073	160970.2990341254	0.4879434646246589
-20	-40	56078.29334399415	252473.97882549546	0.1817464929027974
-20	-30	7247.062250223484	285421.27808342536	0.024762030091678728
-20	-20	25447.024388589474	248866.75770739725	0.09276611694152924
-20	-10	100793.82596911957	170847.10701379762	0.3710553665910809
-20	0	194581.21674774864	81139.1039943481	0.705719535738376
-20	10	267388.7537597195	20516.072800646212	0.9287400873206808
-20	20	277296.0221113052	8723.459895747505	0.9695004695675508
-20	30	230683.2390133696	46325.495496461495	0.8327652173913043
-20	40	141422.3330791924	112183.52191494814	0.5576461674453845
-20	50	52849.82383135161	173552.16786907456	0.23343356405310337
-20	60	6182.2663487104455	199966.11196099193	0.029989400835463555
-20	70	27435.04525668586	204609.80954371684	0.11823164655076956
-20	80	117794.71007226461	171712.29309836874	0.40688034756394914
-20	90	239222.973325863	89174.72103630166	0.7284550940301131
-20	100	323399.97427746805	22098.88053568611	0.9360377603924702
-20	110	364438.1030134103	9446.588850386348	0.9747339512530039
-20	120	315242.23102297983	60303.761736179404	0.8394237646017096
-20	130	196739.70362227643	159739.20333353142	0.5518971804036248
-20	140	75082.3179105713	265775.38509872975	0.22027466959877542
-20	150	9328.855321190213	331597.81950830383	0.027363230893727535
-20	160	41798.56979687089	334812.25759268994	0.11098610755987388
-20	170	160059.0935382668	249618.94997081658	0.39069482993837323
-20	180	301469.69017617434	129386.29903438553	0.6996994302633349
-10	-180	327716.328005076	100001.76779878179	0.7661970143890278
-10	-170	370553.64384093066	47672.14825848155	0.8860133708655877
-10	-160	341606.23010127875	68529.803862481	0.8329095758785817
-10	-150	248670.44545699222	153898.2283853709	0.6177093788335006
-10	-140	136742.81882737877	259576.00139172774	0.34503236245954694
-10	-130	55605.53036277603	352341.64489681914	0.1363057124427733
-10	-120	38808.4584475737	370491.6735707545	0.09481662821901041
-10	-110	95347.59160756502	318139.5394175204	0.23059385517316253
-10	-100	199597.23790675792	207527.32072218045	0.49026086409263975
-10	-90	302390.3446294003	102971.09465574937	0.7459770844574222
-10	-80	362581.78544227337	46608.315031121965	0.8860961812683141
-10	-70	346520.52848101314	62883.54085895997	0.8464022574071172
-10	-60	257495.60295219423	144833.65265411398	0.6400121277885935
-10	-50	140632.32328312818	240629.14868983853	0.36886056845812026
-10	-40	54309.24119544011	301868.1717537324	0.15247806071068912
-10	-30	35839.869469317884	314817.31054121675	0.10220771600410739
-10	-20	86075.05559795769	264894.7627710812	0.24524916700230678
-10	-10	178695.37250886136	173859.34549983416	0.5068585481373531
-10	0	266523.4949478702	81542.6353471821	0.7657266012120766
-10	10	314606.6091117952	37260.786029272	0.8941056018721661
-10	20	294410.5303945778	49141.10935611832	0.8569615054325506
-10	30	224899.05535726305	107937.68666772728	0.6757038119919374
-10	40	128388.82413446899	180769.6700778256	0.4152848022552027
-10	50	50189.70320922943	230320.76028656765	0.1789227488477678
-10	60	34243.38417560886	240480.6345668297	0.12464648825522964
-10	70	88814.08881776451	198416.36787686235	0.3092084657031635
-10	80	190425.07162605904	132363.4087646877	0.5899376315894014
-10	90	307945.4330023426	64832.98498697094	0.8260817100499913
-10	100	368390.93248225	29544.382034045186	0.9257558177012828
-10	110	348233.1812923918	44613.84626886271	0.8864345581387749
-10	120	261716.1220415657	105152.02404046831	0.7133792476576702
-10	130	142412.32703440037	187475.133822833	0.43169972773239984
-10	140	56710.40492365328	247272.0136741325	0.1865581739406108
-10	150	38879.852431010964	274099.43733277376	0.1242250005115508
-10	160	96235.52944133418	242286.11623100983	0.2842817606247867
-10	170	206746.98262917728	174920.5162895803	0.5416939697901441
-10	180	313054.2297678221	90324.68371317613	0.7760798081047164
0	-180	300539.27549150103	110716.89022814826	0.7307836344911525
0	-170	311651.4566324052	100299.47959926694	0.7565256665836032
0	-160	273178.2795098773	144621.52525114463	0.6538497060000615
0	-150	204270.98922232725	218770.20403407898	0.48286311706415347
0	-140	130743.12100753658	294616.3884573755	0.3073708665218441
0	-130	91246.75973506244	344116.8719300972	0.20958746458923513
0	-120	104791.41529955695	328107.61203045596	0.2420689553078415
0	-110	160468.3069880507	270668.73528836714	0.3721979121551995
0	-100	235871.20570320307	196098.54682021085	0.5460363933477453
0	-90	284820.76018881483	129351.9777381636	0.6876859196826971
0	-80	299989.6313198169	110713.69841688142	0.7304290216301389
0	-70	261775.21144580684	148692.06368481857	0.6377492855246514
0	-60	194576.11296403714	219808.95545507278	0.469553871007829
0	-50	123275.467086165	285785.72841890185	0.3013619195386086
0	-40	85520.93441827528	317297.00982545636	0.21230666518304214
0	-30	93609.84570344523	303885.7703397596	0.23549906445577137
0	-20	144079.4568161608	239912.03470916432	0.37521523261839884
0	-10	211512.9943034541	162829.096087769	0.5650259474760182
0	0	257257.89918129588	97653.99303651524	0.7248500397485004
0	10	273378.7359064524	81640.92197670929	0.7700383058687482
0	20	239209.4777370586	110345.719921512	0.6843253349953257
0	30	179745.51543795833	159435.83151517305	0.5299392701061354
0	40	114139.27108245419	201478.73350711426	0.3616373889407278
0	50	78741.51086669625	226757.88534176946	0.25774686249450024
0	60	90061.39448684748	219054.04267937536	0.29135197941737906
0	70	147028.16374238287	177084.03444460497	0.4536335397582257
0	80	219517.85152357476	124970.49876750408	0.6372286648825453
0	90	281773.4008891902	82927.0836075716	0.7726159214677217
0	100	299915.23593520076	71338.12670800925	0.8078451702090894
0	110	269724.03169591335	102717.85817332914	0.7242043363881773
0	120	199789.40587074796	161531.58727880084	0.5529415939252005
0	130	131895.60381914402	223496.72525710744	0.37112676056338023
0	140	91567.31393404007	264308.23043909157	0.25730150717530825
0	150	104754.27926643749	265871.2986903723	0.2826417967263038
0	160	164562.98059258872	220587.69256508505	0.4272690976843226
0	170	239462.06396039974	159038.32624921796	0.6009079786206453
0	180	298575.65231934085	106152.51829752189	0.7377189778123661
10	-180	240971.2431083028	165347.80031856505	0.5930591908170667
10	-170	237079.87919917915	171161.23518173213	0.5807349403273739
10	-160	215781.43897565335	204708.6467864279	0.5131665318210268
10	-150	180765.54003864547	246997.00646701455	0.42258384123457526
10	-140	155261.50071149407	271235.34182863816	0.364039039039039
10	-130	147603.66270940553	294809.8693020691	0.33363279382145394
10	-120	157473.84810912772	295532.23298083496	0.34761972230093513
10	-110	186225.65392790796	263865.5742308183	0.41375090709884893
10	-100	215978.34180654128	224471.4993338031	0.4903585417294366
10	-90	233921.53638439908	203018.74059043344	0.5353627228049586
10	-80	234844.13823928137	203130.25297718917	0.5362051821957069
10	-70	210120.38229072306	228886.74649910067	0.47862635595450426
10	-60	172813.81792063688	253313.72459656207	0.4055448209233317
10	-50	148525.07970933593	268459.77100189135	0.3561881911441271
10	-40	135569.39919036336	268618.9688651922	0.3354114316613124
10	-30	145056.74310943953	244082.72677754905	0.3727628635346756
10	-20	166827.4901384181	210812.83969703835	0.44176290760869563
10	-10	195223.94560203436	172507.81742824474	0.5308868181342268
10	0	225399.38936453554	148409.00729361686	0.6029810763471511
10	10	227131.38903676913	142024.46479840673	0.615272348188689
10	20	207967.97031082818	156325.69246258552	0.5708800112731628
10	30	178374.4342516685	177559.73407365073	0.501144453455889
10	40	158065.90371737164	188365.5457375564	0.4562689212139112
10	50	149858.71746850703	193696.33732895466	0.4362000074685387
10	60	164122.38174107592	184536.44473197657	0.4707248727969914
10	70	192263.14956941886	168471.7965257691	0.5329762243735763
10	80	223701.30798890212	144646.31373690238	0.6073103090520939
10	90	248108.54991907143	136647.75570394952	0.6448459616985844
10	100	244587.9784619515	137655.59247643888	0.6398746690794545
10	110	224350.102343191	155872.94003312447	0.5900486749594376
10	120	196551.3331510362	189752.89235647937	0.508799335272123
10	130	171116.3057742782	214779.6710958005	0.44342599050181
10	140	158993.17036687137	227533.98824988192	0.4113376429636997
10	150	167210.14317502288	224821.6554704374	0.4265218886650617
10	160	198276.0567196532	206961.45888071466	0.48928356602399725
10	170	231127.70411054103	183716.07104819844	0.5571439610540143
10	180	249303.68098663792	173977.00595770424	0.5889795794520133
20	-180	175239.79926323675	256290.53306890477	0.4060891810691019
20	-170	187173.19191250132	246322.52081026573	0.431776339232688
20	-160	204703.20564317823	234392.44535070244	0.4661927422415555
20	-150	222272.55197948765	226424.90446196604	0.49537288163453164
20	-140	223769.9171132829	229491.16126786466	0.49368879832455986
20	-130	214405.07793522073	247482.11980351698	0.4641935931216198
20	-120	201609.29612115343	267471.42739429564	0.4297965915338098
20	-110	183979.32855005728	287598.03181069205	0.3901360498080654
20	-100	170796.9370822808	302040.8316394327	0.3612167816966469
20	-90	168428.33970711404	295457.51885175676	0.3630814274665783
20	-80	179896.0610990816	266601.5606565955	0.4029048584664589
20	-70	191462.3683908423	245043.900469037	0.4386245560480202
20	-60	207742.35984910227	217979.6481819126	0.48797655730771555
20	-50	206609.07712129166	215013.1882012176	0.4900336014352831
20	-40	197393.30256418095	218246.0612246512	0.47491484147412877
20	-30	183643.9269161659	231665.97964295084	0.4421852790309622
20	-20	166099.39199198846	246992.95308961658	0.40208779942212697
20	-10	157230.90716136002	248422.52693704248	0.3875991029407119
20	0	161076.28997728546	237480.49389337728	0.4041489105089652
20	10	177215.0896266913	222114.27400356942	0.4437817645455566
20	20	191701.38388411343	203320.42510744798	0.4852931648850016
20	30	205339.20491364758	174072.89845680873	0.5412036228932721
20	40	216335.7117520758	176827.46898929426	0.5502440776477118
20	50	204693.29651855837	173571.99366155572	0.5411368735976065
20	60	193168.67013433814	186276.41710353867	0.5090820164268969
20	70	181353.5247801127	193324.60614499394	0.4840248464257524
20	80	168450.52642655114	200024.9889509908	0.4571552773430708
20	90	172286.18421052632	195537.36636513157	0.4683935651779009
20	100	186851.8875205231	190772.7098048503	0.4948085713800193
20	110	207632.91826141777	182846.42991873814	0.5317385393852428
20	120	220077.43420889557	167076.81079809085	0.5684489762082401
20	130	221812.01856239772	165611.70335223258	0.5725308132042428
20	140	220210.39239139625	184135.9764232515	0.5446083095464637
20	150	206779.79477064539	216130.12804764343	0.48894524250614996
20	160	189077.64480833185	242371.85622302885	0.43823818165590694
20	170	176818.1279673766	262743.75522596604	0.40225991999766414
20	180	180044.57633710548	267044.433568109	0.40270409772603444
30	-180	123980.06434402562	337878.67943813	0.26843719213531475
30	-170	178728.2290357012	281070.58752750274	0.3887096325554227
30	-160	237723.5353911341	212845.86395937172	0.5276069252235321
30	-150	272564.237332183	158438.9741088781	0.6323949105178667
30	-140	280075.9117404402	155928.81051451695	0.642368986950246
30	-130	240385.08103772489	209277.63380987186	0.5345897560557097
30	-120	178355.4090096424	292712.70066876605	0.37861915367483295
30	-110	125185.06660825042	355686.99431854545	0.260329257572125
30	-100	96508.08562914356	393420.06146030035	0.19698416227456417
30	-90	113634.31727304199	374962.4413575894	0.23257280214367343
30	-80	163722.11345633856	309624.52523673186	0.3458820662768031
30	-70	226277.30192368256	222349.67744528136	0.5043773832816807
30	-60	277811.65950537915	162961.1445486749	0.6302831230742398
30	-50	271776.5222463197	153171.92839773922	0.6395517428864859
30	-40	234034.98031215565	199377.1276487255	0.5399825616622578
30	-30	179769.8293202514	265474.734849302	0.4037552477604046
30	-20	123764.75292799306	325980.81400507386	0.27518837766868365
30	-10	98933.49687576719	357222.7153878674	0.21688512447264177
30	0	113258.40192889064	312646.33034305996	0.2659242627446844
30	10	164226.62452986644	246458.47265191807	0.39988454817773345
30	20	224397.83521582387	182054.032192867	0.5520895663401884
30	30	267692.4506743414	128313.56059935776	0.6759807756789985
30	40	281690.3186161374	118534.93575582928	0.7038294448913919
30	50	237456.23456303537	145651.71292829365	0.6198154752934478
30	60	179367.296175135	200148.98505529028	0.47262082036009206
30	70	126708.34020448549	234362.11658970977	0.3509241418682652
30	80	98408.38123562792	246961.77203038338	0.28493597464929676
30	90	113591.24620425387	234544.70969936377	0.3262841550204653
30	100	158400.001838684	184394.9663148215	0.4620838009726899
30	110	214669.85774742998	139670.82068538235	0.6058289968198901
30	120	254657.73421247184	105125.99991052202	0.7078078024656218
30	130	250030.64946296418	99841.2832748457	0.7146347736625513
30	140	215588.90206470038	131811.96337152028	0.6205767558868686
30	150	156020.15404512428	184654.4865107677	0.4579740769390412
30	160	106501.1345973924	239299.66433648218	0.3079840617076133
30	170	76643.13867966618	251886.95125511757	0.23329107752315945
30	180	92951.84779933719	247433.03101621533	0.2730786635492873
40	-180	87938.8865295742	288230.6145475081	0.23377463158969472
40	-170	166715.4785438449	200361.2968265644	0.45417059789635533
40	-160	251416.03552224583	113741.92638435072	0.6885130868009263
40	-150	288520.7807696589	66329.92950734466	0.8130765203891908
40	-140	275678.2356921379	96550.25242405928	0.7406156285546862
40	-130	205523.8771493777	193406.7360329705	0.515187028415476
40	-120	118189.16825157398	319252.9348111228	0.2701824251120026
40	-110	55369.39145686758	405493.1461166386	0.12014296442577811
40	-100	46088.68626666317	427028.2712127375	0.0974149954637165
40	-90	92374.80331811076	358615.7352295451	0.20482647732608603
40	-80	176584.65984484207	246623.2153062431	0.4172527739040805
40	-70	257706.13813985977	126755.17662040697	0.6703044708166648
40	-60	290283.04899581755	68735.19332320601	0.8085467945048654
40	-50	270172.35054042813	93383.14316179513	0.7431392324433356
40	-40	201165.5197071481	177083.31624921277	0.5318338104029403
40	-30	115598.41764648301	279267.5915701337	0.2927535289143303
40	-20	54080.75923434433	332525.3243390544	0.13988594989110376
40	-10	43134.72739482765	344949.55651397404	0.1111478335591764
40	0	91157.5003953075	280840.3978864225	0.24504842854319034
40	10	175963.72989015756	182517.3858016265	0.49085913368292505
40	20	253879.35803501183	95588.12983543142	0.7264748992304874
40	30	290606.03018822084	54194.270942144256	0.8428241774601757
40	40	271319.34167957265	69116.35448931647	0.7969767704529197
40	50	202550.10016979073	132590.95207658506	0.6043726926681842
40	60	110176.25912627944	194564.39764166597	0.36154105689342503
40	70	50144.82696999108	234124.46799092388	0.17639902676399027
40	80	41173.717611144	241037.8051819055	0.1458966565349544
40	90	86412.91241811583	205109.35470430125	0.2964195952202478
40	100	164199.5118517476	144047.25812258822	0.5326885075403016
40	110	237993.24525914076	76906.28196637466	0.7557751748820563
40	120	266142.3425484568	42743.25489834615	0.8616210815536406
40	130	256200.6763795415	63143.57928255954	0.802271128529796
40	140	190717.6067474094	131855.9711318447	0.5912375340884208
40	150	112331.1728171573	224861.6283604982	0.33313633157302724
40	160	49588.093603888665	290985.5991563418	0.14560165584721046
40	170	42682.98742404263	320000.4542876796	0.1176866173503699
40	180	90884.96516340245	281412.1748192675	0.24411942881869322
50	-180	115196.81096177056	254716.72102946579	0.31141550929934536
50	-170	210593.21651937906	132102.5241582315	0.6145195038110896
50	-160	280051.88606437144	40543.859303234975	0.8735358784729162
50	-150	288383.1377842723	24696.041322160338	0.9211188639479446
50	-140	235751.51753849495	99095.96637225273	0.7040564103546725
50	-130	145177.70725218445	232777.87171203457	0.38411314803195007
50	-120	56004.258141547805	360309.0465595153	0.1345243053948566
50	-110	11179.611470936348	422866.7169417412	0.0257567239695831
50	-100	32866.81342081031	397433.4467903183	0.07638111444479273
50	-90	109119.66332991103	293417.36305810034	0.27107981670418807
50	-80	211380.45556878642	152063.19843632323	0.5816044749699072
50	-70	287806.38422664424	44301.10757518007	0.8666061179926182
50	-60	299983.14360208175	25063.379306327148	0.9228929475015812
50	-50	251799.21109269356	99203.32277962682	0.7173714910681736
50	-40	154632.21842939046	231211.63293980085	0.40076372315035796
50	-30	60555.89219606283	339531.81560311496	0.1513565426170468
50	-20	12016.08451043569	388198.9505638859	0.030024070705400294
50	-10	34053.809784155055	354865.7327969198	0.08756003763183522
50	0	115170.64976819389	239487.0155752978	0.3247375173934257
50	10	223531.33109685523	122532.3617372129	0.6459254054253962
50	20	298203.0325689319	37616.15145371437	0.8879868892446071
50	30	314651.1719185515	20537.90076121089	0.9387274155538099
50	40	253307.49508037278	72274.69615175825	0.7780139758927158
50	50	152173.50887732723	164943.8714654006	0.47986492797356034
50	60	61891.32381788708	257954.2647653808	0.19350375939849623
50	70	11905.608266752713	290514.8318345875	0.0393677367269328
50	80	35829.63965620986	280920.5792643288	0.11311638482307802
50	90	122910.11425777616	208058.9982101498	0.3713643044853236
50	100	242158.49369322936	114834.87607309977	0.6783277063429352
50	110	320895.3414125128	33403.6054939425	0.9057191510570254
50	120	339221.93647807225	18879.94745946747	0.9472777209327374
50	130	271772.35665402317	81953.88477569111	0.7683126803246363
50	140	164960.5927162043	199115.37256094176	0.4530938827303008
50	150	63729.095840923794	314060.8828140102	0.16868921740015955
50	160	12558.068919909905	395348.9823411555	0.030786594350565886
50	170	37548.75352185004	375641.1612131347	0.09087529047250192
50	180	128090.39415746584	285106.7030592797	0.3099982914213821
60	-180	187537.4981821393	224666.26386707832	0.45496309216058806
60	-170	306094.41844533675	81395.91811787692	0.7899407793241876
60	-160	350246.27255265426	3402.56445828609	0.9903786917919912
60	-150	321521.9955263874	40382.14007779926	0.8884175777367599
60	-140	230639.1706346083	179022.36763143397	0.5629993277153266
60	-130	109897.03579331333	361930.3930319583	0.23291786165744655
60	-120	19751.14535620188	484676.0436937932	0.039155592293507985
60	-110	3773.089558963157	512198.5091103856	0.007312591562585355
60	-100	68708.73646386342	424499.21714753256	0.13930987114210205
60	-90	183752.32612473768	262022.06846799582	0.4122092438544316
60	-80	307500.71899187344	96538.68726323982	0.7610661589719181
60	-70	380441.1274351292	4090.419575603033	0.9893625903845833
60	-60	360925.008785932	42653.08254834726	0.8943126907426246
60	-50	270896.88120814145	201036.63463592445	0.5740149239530806
60	-40	141568.04974775962	426560.46350721276	0.24918314508926045
60	-30	26782.65779784056	569262.6402884062	0.0449339301624105
60	-20	4245.191969757062	565455.728568953	0.007451615078562277
60	-10	81034.28314984197	438793.5155485063	0.15588678280144364
60	0	212165.23437824243	241195.94214038076	0.46798280348455706
60	10	377383.5291584975	93369.39669701432	0.8016594447557992
60	20	438250.8933752131	4255.174598848432	0.990383918082005
60	30	391982.59705740074	33521.6599550259	0.9212189786527872
60	40	276833.0058110516	146766.75975481892	0.6535249268640201
60	50	131213.65968527374	297713.1202078906	0.30591155842019474
60	60	26168.454672403383	387809.12684933573	0.06321225071225071
60	70	4204.964378530002	395651.25198229554	0.010516191086886822
60	80	78120.65200030562	317401.7205849935	0.19751259957730452
60	90	223023.64542241892	208633.9874777657	0.5166679062848643
60	100	347872.18702412833	72220.44795933102	0.8280844700784278
60	110	386606.7212802404	2746.0324395164525	0.9929471862898575
60	120	343996.0680664777	30623.521733044367	0.9182543503679758
60	130	240674.89244740154	136862.77176382224	0.6374857802604547
60	140	124826.9669224088	293998.1580150813	0.2980407800058301
60	150	26747.859308046063	484422.0349256237	0.052326750087944116
60	160	4781.326656183549	450798.18891931174	0.010495043110407852
60	170	91585.85810817507	447393.5461906815	0.1699245970767966
60	180	260289.6258017006	304121.24674410315	0.46117046723010685
